,Age,Income,Children,Outage_sec_perweek_avg,Contacts,Yearly_equip_failure,Tenure_months,MonthlyCharge_avg,Bandwidth_GB_Year_avg,Churn_numeric,Port_modem_numeric,Tablet_numeric,MultipleLines_numeric,OnlineSecurity_numeric,OnlineBackup_numeric,DeviceProtection_numeric,TechSupport_numeric,StreamingMovies_numeric,Area_Suburban,Area_Urban,Gender_Male,Gender_Nonbinary,ContractType_One year,ContractType_Two Year,InternetServiceType_Fiber Optic,InternetServiceType_None
1775,54,77423.32,5,8.127707725,1,0,15.18036042,242.632554,1984.668288,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
1776,19,27690.11,3,9.910027332,1,0,21.61213506,232.62403,2954.525101,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
1777,46,27219.87,2,13.29565706,0,0,4.576705489,149.970715,703.2651223,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1
1778,63,21739.61,0,14.05990229,1,0,8.661116617,255.133571,1745.431051,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1779,85,32951.46,0,17.60288873,0,1,23.68987753,202.649979,2900.101871,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1780,64,19832.1,1,15.36169948,1,0,10.73057042,287.642733,1572.393016,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0
1781,21,8979.6,1,10.89022868,1,0,9.46447702,144.960655,968.8971697,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1782,18,47618.81,7,12.65695134,1,0,4.106981469,129.977753,1239.519501,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1783,83,40031.03,4,14.74975124,2,0,2.851017432,117.483475,479.0156739,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
1784,33,74023.61,9,6.823241689,3,1,6.418130939,152.479779,1257.485285,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
1785,58,9134.48,1,11.20443812,2,0,17.56134872,230.134352,2109.348841,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
1786,24,22354.1,1,9.386659049,0,1,7.351090778,232.670689,1332.641107,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
1787,88,12146.64,1,8.244134358,0,1,5.867164261,124.964303,386.8447822,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
1788,40,3730.38,1,10.73059843,1,0,2.095488213,247.664655,1338.247732,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
1789,26,56143.59,0,7.415363166,0,0,3.312263064,159.951231,509.6727126,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
1790,70,22812.0,1,8.735591454,2,1,6.766267697,207.638588,1044.435554,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1791,21,12908.78,2,7.781912069,2,0,2.542844079,247.664655,1467.981883,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
1792,75,18189.38,0,10.0345016,0,2,1.796607335,207.475448,971.697137,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
1793,67,61039.69,0,8.247672688,1,1,1.921647847,230.105118,695.6222319,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1794,29,60671.21,2,13.82901227,0,1,8.248755691,177.48762,1716.011284,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0
1795,26,21393.98,4,13.62442766,1,0,21.77701838,154.961766,2811.648182,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
1796,38,31369.76,3,12.48448983,0,1,14.42671843,235.137219,2363.604752,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0
1797,20,37741.16,8,9.961483356,1,0,16.11472911,92.455141,2156.405261,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1798,60,27353.22,2,12.65398405,0,0,22.89696344,162.45383,2586.074672,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1799,65,20872.03,1,6.672058888,2,0,9.273178876,207.609354,1241.342647,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1800,36,87308.01,1,9.246170832,1,0,8.154668093,182.497044,1062.905651,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
1801,79,37198.61,3,8.294166484,0,0,7.775144828,242.610632,1713.700682,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
1802,68,28837.52,1,12.17182137,1,0,2.932159225,107.481989,700.6270933,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1803,29,48675.51,3,4.586984142,0,0,10.25226518,149.988989,1303.670531,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
1804,87,53420.34,4,8.120857113,0,1,11.89492044,147.478341,1119.209685,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1805,34,26175.68,1,11.19592754,0,0,8.210220142,152.47417,1496.482536,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
1806,22,84232.11,0,10.2831545,1,1,8.884543585,179.965581,985.6286855,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
1807,20,23660.7,5,11.64845286,1,1,6.577676916,220.132293,1329.24842,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
1808,33,45404.63,0,11.77757836,1,1,2.92969581,204.979684,694.7582953,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
1809,75,5418.19,1,10.72904959,0,1,8.013365588,255.166453,1313.686109,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1
1810,86,25428.86,3,12.20196178,0,0,1.84841935,150.020764,529.9370637,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1
1811,68,21087.24,0,9.024293001,0,1,1.884992328,179.947583,404.9361415,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
1812,60,36174.84,1,13.0338523,2,0,9.783296825,117.472036,995.3392925,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1813,25,21795.9,0,7.456656063,1,1,12.70583343,220.161527,1780.064534,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
1814,39,47285.08,0,13.7342759,1,0,9.705809585,152.510442,1559.323963,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
1815,27,45429.68,0,9.929214278,1,0,15.12645563,157.483594,1549.802896,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
1816,25,12234.89,1,9.116878941,1,1,7.179893502,134.950905,790.6280344,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1817,44,46705.86,1,11.10048066,2,0,9.984220981,102.474625,1040.400476,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1818,65,11523.97,0,5.953348075,0,0,3.024806192,137.483594,847.1259509,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1819,73,19534.42,2,7.519178592,1,1,10.27742832,184.978458,1234.044483,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0
1820,48,82629.53,1,9.816712399,0,2,12.92578188,169.974105,1333.179191,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1821,39,28420.39,4,5.282356868,0,0,9.585621689,107.528648,1104.883551,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1
1822,55,81413.71,1,4.698609875,0,0,14.74280934,124.964303,1222.291008,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1823,71,69506.73,4,9.773871134,1,0,12.54841227,114.972827,1153.262724,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1824,44,15944.32,3,9.724391204,0,1,3.999140345,129.948316,1048.919831,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1825,35,38328.57,1,8.082617212,2,0,1.251588197,204.961033,661.2094379,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
1826,40,82560.95,3,7.495673471,1,0,12.16872039,200.165175,1711.601451,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
1827,34,37667.37,0,8.337747682,1,0,6.624439911,262.610632,1214.05087,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
1828,35,89752.5,4,8.940681932,0,0,5.643360294,262.610632,1253.523378,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
1829,59,24958.97,1,9.170210546,1,0,4.499945782,220.132293,955.0519598,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
1830,73,51848.11,3,4.307800217,2,2,6.57513059,242.628057,1187.692793,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
1831,88,32443.11,4,6.969585746,1,1,11.76797971,192.440432,1367.183772,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1832,34,76175.36,1,7.859430948,1,2,13.22141934,192.456745,1398.114035,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
1833,67,24946.75,1,7.779697022,3,0,1.997833268,159.965008,461.4404406,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
1834,51,86039.43,0,8.683074501,1,1,3.787548072,92.455141,798.4275185,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1835,26,18620.79,4,4.989775216,0,0,16.00167972,149.974105,2245.475959,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
1836,45,19224.29,1,10.38217336,1,0,11.34130832,222.649979,1636.72261,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
1837,52,22433.84,0,14.16841333,1,0,5.252073829,265.128318,1164.843819,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0
1838,25,27130.52,0,11.12796555,2,0,18.00704355,194.974431,1946.450068,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
1839,60,39874.59,1,5.371697235,0,0,18.29765062,139.95684,1810.920999,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1840,83,61265.29,9,11.98099579,2,0,5.755833887,95.019486,878.7051436,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
1841,25,89524.54,0,10.8180306,2,3,2.111376258,129.976324,662.6103493,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1
1842,58,13969.34,6,4.373591494,1,2,12.24494477,92.455141,1653.165932,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1843,64,4109.01,0,10.40233023,1,0,11.46566243,120.004928,1549.605718,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
1844,74,93637.19,2,6.626472191,2,0,9.858971643,112.455141,868.5732588,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
1845,27,43133.76,3,11.60381433,1,0,17.31776736,187.656013,2171.802329,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
1846,51,45245.92,1,6.605688237,3,0,6.811138598,162.452604,946.1849643,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
1847,59,36034.73,0,13.54754868,1,0,14.26734448,147.442069,1294.790222,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1848,78,11667.32,0,12.32023424,2,1,1.360201959,204.963371,509.1865112,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0
1849,36,25598.66,2,16.60350748,2,1,11.59782994,157.483594,1210.450532,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1850,84,96624.28,0,7.865190806,1,0,7.399248624,190.12704,1483.41562,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1851,42,36705.32,1,6.256478572,1,1,1.358818331,204.979684,567.3209248,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0
1852,75,68430.88,1,8.470105611,0,1,10.5309984,159.983006,990.747598,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0
1853,39,26838.3,0,9.556655457,3,0,9.630236452,187.642236,1329.382263,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
1854,75,20768.72,0,9.957815194,1,0,19.79804917,204.949594,1862.842794,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1855,57,14032.23,3,10.45011354,1,0,16.86058234,112.455141,1446.505628,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1856,35,30110.14,4,11.79012709,0,0,13.40891729,144.960655,1338.549194,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1857,52,46272.07,3,10.93180592,1,0,3.857491515,220.132293,939.8765686,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
1858,66,39933.38,4,11.38646956,1,1,8.703568707,92.455141,1275.194778,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1859,24,9964.37,0,8.334967001,1,0,20.40555252,242.657291,2422.117328,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1
1860,23,25447.24,4,10.03692527,0,2,1.747076331,137.469817,922.4502594,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1861,54,72841.97,0,7.65593436,0,0,24.02275725,127.481989,2112.65313,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
1862,81,1441.97,4,11.28908676,0,1,8.006997906,127.478341,1233.807825,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1863,21,23134.96,3,5.772508536,0,0,6.563038653,147.471303,1034.69512,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1864,47,36250.96,1,7.732225598,1,0,5.291754183,169.967067,877.7050261,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1
1865,47,15395.09,4,7.73492925,0,1,15.18780416,137.439154,1615.87994,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1866,57,14379.3,2,13.60282892,0,0,10.38039309,114.972827,959.951483,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1867,19,57776.5,6,12.79857643,3,0,14.45556293,149.977753,1639.902323,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1868,52,57622.01,7,10.83103688,2,1,7.32906366,190.12704,1751.02003,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
1869,84,19430.58,5,10.57996614,1,0,9.351000629,174.961766,1173.562649,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0
1870,80,42920.9,3,11.97456051,2,1,10.86852566,162.511928,1354.387011,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1
1871,58,69004.81,3,12.23746964,1,0,3.997019354,104.962874,632.0815033,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
1872,61,13805.45,2,15.43208187,0,0,2.231526082,174.958118,1054.384865,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1873,47,1753.08,4,11.76568434,1,0,2.384942381,252.62403,904.5789623,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0
1874,55,55200.2,3,5.649781948,2,1,4.992706522,157.483594,637.7315432,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1875,89,4592.51,3,10.96531534,2,1,7.827055149,127.488728,846.2276311,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1876,81,9582.53,1,12.34162424,1,0,2.153167182,275.119794,775.7502457,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0
1877,81,21599.91,3,10.12925966,2,0,8.209710913,159.994242,975.7615787,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1878,43,80120.44,1,10.35620722,0,0,7.19812868,172.503404,1042.502776,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1
1879,84,67228.71,4,11.41693893,0,0,7.40216226,212.641455,1621.058909,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1880,57,18651.96,0,10.78909418,1,1,18.37212028,204.963371,1924.903884,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
1881,73,97463.9,2,7.1972748,0,0,5.731198479,169.992756,695.0510444,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
1882,37,14638.17,4,9.713763237,2,0,2.497790261,172.470522,1178.564131,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
1883,86,24371.34,0,5.46295328,4,0,2.745220008,162.482694,504.8041713,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1884,40,46974.79,0,7.633282055,0,0,3.386665328,124.97808,391.0106655,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1885,62,49939.39,3,6.398169663,2,0,3.032321354,207.49737,693.358004,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
1886,69,10584.2,1,11.55394954,1,2,2.678577227,179.947583,497.4668116,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
1887,20,46984.61,1,10.1309532,0,0,6.678176681,139.95684,989.9918587,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
1888,86,48971.18,1,14.67533687,2,0,6.211504434,182.483267,745.0467839,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
1889,82,7723.17,1,9.45902039,1,0,13.56958731,235.137219,2087.543903,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
1890,49,72997.73,0,13.33271836,2,0,9.727742106,200.132293,1751.848426,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1891,68,55593.6,5,9.155612168,2,0,7.18546062,162.497044,1501.32182,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
1892,66,28096.83,3,5.377748545,0,0,7.039839728,175.133074,1116.638366,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1893,29,10887.66,1,8.31466824,1,0,18.7939759,172.457857,2057.159348,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
1894,20,147436.94,1,10.99604139,0,1,4.510537408,149.944668,1222.622089,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1895,53,77658.11,2,9.622151061,0,0,15.73628072,162.460772,2089.023186,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
1896,27,740.66,1,9.150618042,1,0,10.94833173,79.978861,1081.14434,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1897,56,61901.7,0,8.064807,0,0,7.434237932,194.976769,989.3430051,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1898,34,54246.36,8,7.486891758,1,0,34.80793399,152.457857,3934.848461,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1899,37,19523.69,4,8.885448784,0,0,2.871999386,117.472036,596.8051649,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1900,82,17526.85,4,12.94388838,0,0,16.3364928,242.657291,2060.745551,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1
1901,57,21062.25,2,15.34568423,2,0,2.596050259,94.972827,817.8995329,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1902,45,31766.78,2,14.18102134,0,1,2.389328443,182.490006,762.3743815,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1903,27,24045.19,3,14.47410001,0,0,3.56722345,95.005709,617.4480514,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1904,21,37455.48,4,0.636607948,2,0,9.626754665,127.442069,1575.771505,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1905,66,94655.92,0,7.516773254,0,0,6.044266101,152.495236,785.6688028,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1906,51,19982.5,3,8.560207521,1,0,6.531735637,149.99153,874.1933216,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1907,30,100033.86,1,7.104001873,2,2,1.512791057,127.458638,505.6979276,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1908,25,152172.92,1,8.00560869,3,0,3.390052702,210.151777,1022.519614,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
1909,53,18038.36,1,9.698184881,0,1,25.36784311,144.960655,2167.068284,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
1910,79,33297.61,5,10.87571686,0,1,10.91916339,197.494455,1428.608241,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0
1911,41,80430.99,3,8.713781981,1,0,6.775594861,182.467607,1072.585587,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1912,63,15423.53,3,12.18665298,0,1,15.71428993,140.004928,1579.867444,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
1913,70,8465.02,2,6.410275409,0,2,3.005659256,124.993537,396.4162432,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1914,58,23107.22,0,5.546944946,3,0,2.811977672,245.145743,911.3769495,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0
1915,63,65329.46,1,13.34580773,2,0,12.85056526,232.622804,1710.216611,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1916,46,12650.67,0,6.411211074,1,0,4.385448215,172.462354,758.0522649,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
1917,89,99787.78,3,8.866549026,1,0,5.798532598,137.497825,758.6189978,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1918,49,53320.93,2,9.991096674,2,2,15.54170472,162.467607,2100.288363,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1919,30,116888.77,0,11.06209104,1,0,11.92905011,172.470522,1851.152977,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
1920,86,22840.68,0,6.318907115,1,1,5.037146238,164.971516,1051.069135,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1921,28,29742.47,7,12.14896261,2,1,3.259826777,159.965581,1216.35272,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1922,56,22139.13,2,15.08558131,1,0,12.52485764,232.637807,2138.661668,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0
1923,80,26760.18,4,3.410169776,0,0,5.220501553,172.510442,684.7417744,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
1924,28,23613.85,5,14.06427534,3,2,10.4843853,159.965008,1325.529732,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1925,53,38691.84,3,6.89303513,5,0,3.835182255,172.47417,641.4963126,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0
1926,86,39163.32,3,12.08205854,0,0,7.918255804,169.967067,944.331401,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1927,27,8539.27,3,7.233561718,1,0,6.136751688,174.988208,1553.937724,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
1928,77,17054.95,1,11.10109124,0,0,20.00794461,147.503078,1824.510182,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1
1929,85,68237.79,5,5.638490484,0,0,22.37864487,124.960655,2353.856438,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1930,47,23101.13,2,4.743877362,1,0,17.05603447,265.128318,2209.997412,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
1931,57,49323.19,1,7.869279288,1,0,2.48527604,169.944668,521.8726735,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
1932,51,32459.53,2,14.20149723,1,0,10.1127187,182.467607,1282.45127,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1933,37,43765.92,4,13.38997772,0,0,11.59620573,137.487242,1283.266496,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
1934,32,91605.19,3,6.716026988,1,2,15.21980082,202.649979,2425.149963,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1935,55,34978.09,1,7.275219163,1,0,10.19944078,225.145743,2017.858499,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0
1936,69,115594.58,2,6.768420041,0,0,6.135854482,255.119794,1585.705665,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0
1937,24,137589.2,1,11.29289964,2,0,11.04013684,159.983006,1281.961793,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0
1938,79,10349.38,4,10.42980353,1,0,2.24841574,184.963371,1115.319187,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
1939,64,9324.27,2,8.955177991,2,3,13.03967126,159.965008,1324.519398,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1940,26,23026.89,4,5.706642926,1,0,3.637134041,265.146969,1114.124252,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0
1941,60,13719.94,0,7.560121916,2,1,9.660168743,152.462354,1510.790984,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1942,69,47635.23,0,12.58527236,1,1,8.721771003,142.500692,1402.374111,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
1943,37,49270.7,1,13.29065491,0,1,24.37711744,204.961033,2463.393795,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0
1944,65,8982.13,2,8.541648101,1,2,7.017918254,164.988941,943.490788,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
1945,70,30593.51,0,6.002354266,1,0,1.235589507,127.506726,296.9963678,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
1946,81,8507.14,3,8.089726776,1,0,3.892424053,124.97808,390.381346,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1947,42,21084.49,0,6.413780429,1,0,21.6132385,127.473844,2467.669888,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1948,55,99199.26,3,12.90458773,1,0,4.238632927,137.487242,590.602719,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
1949,21,32720.43,4,10.00892011,1,0,22.04436191,202.649979,3098.243332,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
1950,30,8228.16,1,13.57970425,1,0,1.770031252,230.134352,907.2442013,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1
1951,86,29966.23,9,9.197938249,2,0,1.00025934,187.609354,1154.39778,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
1952,81,96126.76,3,9.654031047,3,1,21.1307851,137.487242,1807.178649,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1953,81,10907.78,3,9.595766472,4,1,21.4708673,212.669463,2504.245348,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1
1954,19,37816.75,3,9.249991739,1,0,16.56587766,114.983787,1645.259689,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1955,41,20429.65,1,12.79582565,0,0,23.11577242,175.133074,2454.262177,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1
1956,76,72927.6,2,11.23137848,2,0,8.355760951,172.457857,1031.509395,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1957,70,12895.65,2,7.960834129,1,0,14.21751959,277.63748,1906.330177,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1958,22,29653.48,1,4.630760428,2,0,11.42145103,187.609354,1971.843122,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1959,41,84185.38,1,6.771136717,2,1,10.99607752,159.951231,1120.873005,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1960,32,15369.78,2,8.574863899,0,1,2.867284438,102.474625,527.3823713,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1961,54,45577.26,2,7.754485939,2,0,8.205103396,229.993134,1288.925148,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
1962,57,19992.77,1,6.899189425,1,0,9.878308737,162.460772,1647.420385,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
